Num,ID,Created_at,Fav,retweets,text,media1,media2,media3,media4,compund,neg,neu,pos
928,950724612391923712,2018-01-09 13:43:05,1842,347,First practice in London is underway https://t.co/ixUWRSgh3z,https://video.twimg.com/ext_tw_video/950724423669207040/pu/vid/1280x720/eyU0zCEHIP1z9TOu.mp4,N/A,N/A,N/A,0,0,1,0
929,950556468650143745,2018-01-09 2:34:57,620,89,Wondering what our day was like heading to London? We take you through every step right here: https://t.co/hKcxWome5s https://t.co/nu0HCNWuQ3,http://pbs.twimg.com/media/DTEOEZbW0AcdH2m.jpg,N/A,N/A,N/A,0.3612,0,0.878,0.122
930,950547298643259392,2018-01-09 1:58:30,496,87,"3,000+ miles traveled and plenty of time to rest thanks to @BEDGEAR, we finally have arrived for #NBALondon https://t.co/dT0OcDttGl",https://video.twimg.com/ext_tw_video/950547264816197632/pu/vid/1280x720/-J3Yqh9HS0tXcjUC.mp4,N/A,N/A,N/A,0.4404,0,0.861,0.139
931,950533990011883521,2018-01-09 1:05:37,0,11492,RT @jaytatum0: Kyrie Irving #NBAVOTE,N/A,N/A,N/A,N/A,0,0,1,0
932,950502549643284480,2018-01-08 23:00:41,7873,2075,Going to the rafters in just 3??4?? days https://t.co/7NqcnEySJE,http://pbs.twimg.com/media/DTDdBRYX0AAEi3F.jpg,N/A,N/A,N/A,0,0,1,0
933,950484470926315520,2018-01-08 21:48:51,871,97,We have recalled Guerschon Yabusele and Abdel Nader.,N/A,N/A,N/A,N/A,0,0,1,0
934,950411785302978560,2018-01-08 17:00:02,8862,2057,"Good at basketball, bad at english accents ? https://t.co/bLcaOinoZ3",https://video.twimg.com/amplify_video/950369194779885569/vid/1280x720/i-adp-aG0T5pILeU.mp4,N/A,N/A,N/A,-0.1531,0.282,0.484,0.23399999999999999
935,950400464708759552,2018-01-08 16:15:03,475,82,Robert Parish nabbed a career milestone in rebounds on this day in 1993. https://t.co/CULyEXQC8f,https://video.twimg.com/amplify_video/950368430502264835/vid/1280x720/y5N4d5eLPpZmRD86.mp4,N/A,N/A,N/A,0,0,1,0
936,950381538860027904,2018-01-08 14:59:50,3232,464,"Here we come, London ??? https://t.co/vmjJkNSIkU",https://video.twimg.com/ext_tw_video/950381448824934400/pu/vid/720x1280/klG9kyrJLW_WtF2h.mp4,N/A,N/A,N/A,0,0,1,0
937,950366129674956803,2018-01-08 13:58:36,213,35,"Treat your young C's fan to a Jr. Celtics Youth Basketball Clinic!

Play where the pros play on January 27 at the #Celtics Official Practice Facility ? https://t.co/iiHNZtw7Qh https://t.co/08bCtbHijo",https://video.twimg.com/amplify_video/950365491977170944/vid/1280x720/fB139-gQZ185CH1g.mp4,N/A,N/A,N/A,0.8439,0,0.695,0.305
938,950227867413118976,2018-01-08 4:49:12,0,17261,RT @KyrieIrving: Jaylen Brown #NBAVote,N/A,N/A,N/A,N/A,0,0,1,0
939,950227862115831809,2018-01-08 4:49:11,0,13078,RT @KyrieIrving: Al Horford #NBAVote,N/A,N/A,N/A,N/A,0,0,1,0
940,950227854507245569,2018-01-08 4:49:09,0,34845,RT @KyrieIrving: Jayson Tatum #NBAVote,N/A,N/A,N/A,N/A,0,0,1,0
941,950117373746536448,2018-01-07 21:30:08,218,58,"The Fly Me To HOU sweepstakes is taking off! 
Enter to win ? https://t.co/eH6ClfSQxc
? Roundtrip flight from BOS to HOU on @JetBlue 
? 2 tickets to see the #Celtics play
? 2 night hotel stay https://t.co/Xo3KKHxKvj",http://pbs.twimg.com/media/DS9-txeW0AE4QHs.jpg,N/A,N/A,N/A,0.7574,0,0.8170000000000001,0.183
942,950094907452116994,2018-01-07 20:00:52,479,93,No hesitation. Just drives from the December Rookie of the Month in this week's breakdown presented by @generalelectric. https://t.co/7aPlHBfJoF,https://video.twimg.com/ext_tw_video/950094821628182528/pu/vid/1280x720/UGluwEwtsO8xZ_Ec.mp4,N/A,N/A,N/A,-0.5106,0.20199999999999999,0.7979999999999999,0
943,950075836501196800,2018-01-07 18:45:05,3695,7452,"Keep the votes coming! Kyrie Irving is in position to be the East's first captain.

RT to cast your #NBAVote https://t.co/Ga7GUpuFZj",http://pbs.twimg.com/media/DS9Y780X0AEP_7o.jpg,N/A,N/A,N/A,0,0,1,0
944,950068303904542720,2018-01-07 18:15:09,493,87,Getting to 33 wins takes buy in from everyone. Check out the @HarvardPilgrim Teamwork Gallery for some of our favorite photos from the past few games ? https://t.co/YiumtBylOq https://t.co/tKfWnQTzTH,http://pbs.twimg.com/media/DS9SE3NXkAA4uf2.jpg,http://pbs.twimg.com/media/DS9SFFQWAAISPWk.jpg,http://pbs.twimg.com/media/DS9SFT_WsAEfCm4.jpg,http://pbs.twimg.com/media/DS9SFgKXcAAFOR0.jpg,0.7717,0,0.795,0.205
945,950051755928236032,2018-01-07 17:09:24,294,47,"We (basically) have a game today on @NBATV 

Tune in at 1 to watch @DTP_Mario, @AbdelNader2, @Jabari_Bird &amp; @AllenKadeem https://t.co/iLBKcQmHF8",N/A,N/A,N/A,N/A,0,0,1,0
946,950041604840214528,2018-01-07 16:29:04,541,88,We have assigned Guerschon Yabusele and Abdel Nader to the @maineredclaws.,N/A,N/A,N/A,N/A,0,0,1,0
947,950034400980369415,2018-01-07 16:00:26,1512,287¬¢? ? ? ? ? ?,,,,,,,,,
"See how Tatum's 6 blocks last night stack up in our Postgame Analytics presented by @generalelectric. https://t.co/HpuxkXxPFm""",http://pbs.twimg.com/media/DS8zQEjX0AIhER7.jpg,N/A,N/A,N/A,-0.2263,0.11199999999999999,0.888,0,,,,,
948,950019292489224194,2018-01-07 15:00:24,299,51,Preparation for the London Game started with a custom @BEDGEAR fitting at the #Celtics practice facility. #SleepFuel https://t.co/tcYFVjg6A6,https://video.twimg.com/ext_tw_video/950019230149332992/pu/vid/1280x720/ogBlwASoy0b-LkDq.mp4,N/A,N/A,N/A,0,0,1,0
949,950004116637519872,2018-01-07 14:00:06,325,53,"Serving up a slice for every win!

Use CELTICSWIN to save 50% off @PapaJohns ? today: https://t.co/tjCMaJFlqg https://t.co/xzDeyVii5R",http://pbs.twimg.com/media/DS8XtVAWAAE2dS9.jpg,N/A,N/A,N/A,0.807,0,0.6579999999999999,0.342
950,949866108110196736,2018-01-07 4:51:42,1234,177,"After a hard fought battle on both sides of the court, the Celtics trusted their rookie down the stretch... and he delivered. https://t.co/k1PrlWzTFq",https://video.twimg.com/ext_tw_video/949865988186628096/pu/vid/1280x720/_T87SX6byFJfJrZN.mp4,N/A,N/A,N/A,-0.29600000000000004,0.23,0.657,0.113
951,949825902342438912,2018-01-07 2:11:56,1032,189,"Umm... SIX blocks? Jayson Tatum was crazy active tonight, and he had a key role in our Key Moment, too: https://t.co/KCDVLDSlRD",N/A,N/A,N/A,N/A,-0.1531,0.179,0.708,0.113
952,949822720744685569,2018-01-07 1:59:18,827,190,"Theis swats it, Morris lobs it, &amp; Tatum slams it home in tonight's @JetBlue Play of the Game https://t.co/GuwXvBbEMb",https://video.twimg.com/amplify_video/949822237632167936/vid/1280x720/OOy7Gt-SrklI4Mwe.mp4,N/A,N/A,N/A,0.34,0,0.882,0.11800000000000001
953,949818195166355458,2018-01-07 1:41:19,1928,311,"When asked about Tatum, Stevens says, ?he?s not scared of the moment, never has been.?",N/A,N/A,N/A,N/A,0.3412,0,0.853,0.147
954,949817298570924033,2018-01-07 1:37:45,484,67,Coach Stevens immediately praises Brooklyn?s defense tonight. ?Great defense on their part. Deserve credit for how the guarded us.?,N/A,N/A,N/A,N/A,0.7906,0,0.625,0.375
955,949815336945188864,2018-01-07 1:29:57,2328,1066,"The #Celtics win their sixth straight with a 87-85 victory over the Brooklyn Nets. Kyrie Irving finished with 21pts, 6reb, 4ast. The rook Jayson Tatum had 14pts to go along with 3stl and career-high 6 blocks. Smart added 11pts off the bench. https://t.co/XDJlqm2QMl",http://pbs.twimg.com/media/DS5pS8CVAAAf6i_.jpg,N/A,N/A,N/A,0.7579,0.04,0.782,0.17800000000000002
956,949814213580435457,2018-01-07 1:25:29,6161,2835,Jayson Tatum buries the clutch three! ?? #NBAVote https://t.co/p3Y1slrNAh,https://video.twimg.com/amplify_video/949813931287040006/vid/1280x720/Pap670ISitNb7RGY.mp4,N/A,N/A,N/A,0,0,1,0
957,949813562679083008,2018-01-07 1:22:54,3311,1841,I think this Jayson Tatum guy likes to dunk #NBAVote https://t.co/kuqUQHzFqa,https://video.twimg.com/amplify_video/949813428473905152/vid/1280x720/Pheoyg5RUa-ngwgl.mp4,N/A,N/A,N/A,0.4215,0,0.763,0.237
958,949807696630312960,2018-01-07 0:59:36,474,104,Great feed ?? great finish https://t.co/wnFE9DQfPs,https://video.twimg.com/amplify_video/949807388806168576/vid/1280x720/TIis0gTSv3Rw1D-m.mp4,N/A,N/A,N/A,0.8481,0,0.32799999999999996,0.672
