Movie_ID,movie_names,gross_value,imdb_ratings,metscores,movie_description,runtime,votes,certificate,certificate_id,year_release,year_id,Genre1,Genre2,Genre3,director_name,Director_id,star1,star2,star3,star4,star5,star6
1352,King Arthur: Legend of the Sword,39175066,6.8,41,"Robbed of his birthright, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword from the stone, he is forced to acknowledge his true legacy - whether he likes it or not.",126 min,141699,PG-13,1,2017,8,Action, Adventure, Drama            ,Guy Ritchie,1352,Guy Ritchie, Charlie Hunnam, Astrid Bergí_í‰s-Frisbey, Jude Law,null,null
1353,Coco,208870506,8.5,81,"Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.",105 min,130402,PG,4,2017,8,Animation, Adventure, Comedy            ,Lee Unkrich,1353,Lee Unkrich, Adrian Molina, Anthony Gonzalez, Gael Garcí__a Bernal, Benjamin Bratt,null
1354,The Mummy,80101125,5.5,34,"An ancient Egyptian princess is awakened from her crypt beneath the desert, bringing with her malevolence grown over millennia, and terrors that defy human comprehension.",110 min,126469,PG-13,1,2017,8,Action, Adventure, Fantasy            ,Alex Kurtzman,1354,Alex Kurtzman, Tom Cruise, Sofia Boutella, Annabelle Wallis,null,null
1355,The Hitman's Bodyguard,75468583,6.9,47,"The world's top bodyguard gets a new client, a hit man who must testify at the International Criminal Court. They must put their differences aside and work together to make it to the trial on time.",118 min,119509,R,2,2017,8,Action, Comedy, Thriller            ,Patrick Hughes,1355,Patrick Hughes, Ryan Reynolds, Samuel L. Jackson, Gary Oldman,null,null
1356,Bright,,6.4,29,"Set in a world where fantasy creatures live side by side with humans. A human cop is forced to work with an Orc to find a weapon everyone is prepared to kill for.",117 min,117766,TV-MA,8,2017,8,Action, Crime, Fantasy            ,David Ayer,1356,David Ayer, Will Smith, Joel Edgerton, Noomi Rapace,null,null
1357,Murder on the Orient Express,102826543,6.6,52,"When a murder occurs on the train he's travelling on, celebrated detective Hercule Poirot is recruited to solve the case.",114 min,111908,PG-13,1,2017,8,Crime, Drama, Mystery            ,Kenneth Branagh,1357,Kenneth Branagh, Kenneth Branagh, Pení_Œ©lope Cruz, Willem Dafoe,null,null
1358,Atomic Blonde,51573925,6.7,63,"An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.",115 min,110728,R,2,2017,8,Action, Mystery, Thriller            ,David Leitch,1358,David Leitch, Charlize Theron, James McAvoy, John Goodman,null,null
1359,Wind River,33800859,7.8,73,"A veteran tracker with the Fish and Wildlife Service helps to investigate the murder of a young Native American woman, and uses the case as a means of seeking redemption for an earlier act of irresponsibility which ended in tragedy.",107 min,108426,R,2,2017,8,Crime, Drama, Mystery            ,Taylor Sheridan,1359,Taylor Sheridan, Kelsey Asbille, Jeremy Renner, Julia Jones,null,null
1360,Mother!,17800004,6.7,75,"A couple's relationship is tested when uninvited guests arrive at their home, disrupting their tranquil existence.",121 min,107493,R,2,2017,8,Drama, Horror, Mystery            ,Darren Aronofsky,1360,Darren Aronofsky, Jennifer Lawrence, Javier Bardem, Ed Harris,null,null
1361,Valerian and the City of a Thousand Planets,40479370,6.5,51,"A dark force threatens Alpha, a vast metropolis and home to species from a thousand planets. Special operatives Valerian and Laureline must race to identify the marauding menace and safeguard not just Alpha, but the future of the universe.",137 min,105944,PG-13,1,2017,8,Action, Adventure, Fantasy            ,Luc Besson,1361,Luc Besson, Dane DeHaan, Cara Delevingne, Clive Owen,null,null
1362,Jumanji: Welcome to the Jungle,397567012,7.1,58,"Four teenagers are sucked into a magical video game, and the only way they can escape is to work together to finish the game.",119 min,101282,PG-13,1,2017,8,Action, Adventure, Comedy            ,Jake Kasdan,1362,Jake Kasdan, Dwayne Johnson, Karen Gillan, Kevin Hart,null,null
1363,The LEGO Batman Movie,175750384,7.3,75,"A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick.",104 min,96054,PG,4,2017,8,Animation, Action, Adventure            ,Chris McKay,1363,Chris McKay, Will Arnett, Michael Cera, Rosario Dawson,null,null
1364,Baywatch,58060186,5.6,37,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit, as they uncover a criminal plot that threatens the future of the bay.",116 min,95949,R,2,2017,8,Action, Comedy, Crime            ,Seth Gordon,1364,Seth Gordon, Dwayne Johnson, Zac Efron, Alexandra Daddario,null,null
1365,Lady Bird,48719536,7.6,94,"In 2002, an artistically inclined seventeen-year-old girl comes of age in Sacramento, California.",94 min,94235,R,2,2017,8,Comedy, Drama            ,null,Greta Gerwig,1365,Greta Gerwig, Saoirse Ronan, Laurie Metcalf, Tracy Letts,null,null
1366,Transformers: The Last Knight,130168683,5.2,27,"Autobots and Decepticons are at war, with humans on the sidelines. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth.",154 min,92372,PG-13,1,2017,8,Action, Adventure, Sci-Fi            ,Michael Bay,1366,Michael Bay, Mark Wahlberg, Anthony Hopkins, Josh Duhamel,null,null
1367,American Made,51342000,7.2,65,"The story of Barry Seal, an American pilot who became a drug-runner for the CIA in the 1980s in a clandestine operation that would be exposed as the Iran-Contra Affair.",115 min,89372,R,2,2017,8,Action, Biography, Comedy            ,Doug Liman,1367,Doug Liman, Tom Cruise, Domhnall Gleeson, Sarah Wright,null,null
1368,Call Me by Your Name,17458151,8.1,93,"In 1980s Italy, a romance blossoms between a seventeen year-old student and the older man hired as his father's research assistant.",132 min,83398,R,2,2017,8,Drama, Romance            ,null,Luca Guadagnino,1368,Luca Guadagnino, Armie Hammer, Timothí_Œ©e Chalamet, Michael Stuhlbarg,null,null
1369,The Dark Tower,50701325,5.7,34,"The last Gunslinger, Roland Deschain, has been locked in an eternal battle with Walter O'Dim, also known as the Man in Black, determined to prevent him from toppling the Dark Tower, which holds the universe together. With the fate of the worlds at stake, good and evil will collide in the ultimate battle as only Roland can defend the Tower from the Man in Black.",95 min,83282,PG-13,1,2017,8,Action, Adventure, Fantasy            ,Nikolaj Arcel,1369,Nikolaj Arcel, Idris Elba, Matthew McConaughey, Tom Taylor,null,null
1370,The Greatest Showman,167847741,7.9,48,"Celebrates the birth of show business, and tells of a visionary who rose from nothing to create a spectacle that became a worldwide sensation.",105 min,80240,PG,4,2017,8,Biography, Drama, Musical            ,Michael Gracey,1370,Michael Gracey, Hugh Jackman, Michelle Williams, Zac Efron,null,null
1371,T2 Trainspotting,2395410,7.3,67,"After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud, and Begbie.",117 min,78261,R,2,2017,8,Drama            ,null,null,Danny Boyle,1371,Danny Boyle, Ewan McGregor, Ewen Bremner, Jonny Lee Miller,null,null
1372,Power Rangers,85067486,6,44,"A group of high-school students, who are infused with unique superpowers, harness their abilities in order to save the world.",124 min,78223,PG-13,1,2017,8,Action, Adventure, Sci-Fi            ,Dean Israelite,1372,Dean Israelite, Dacre Montgomery, Naomi Scott, RJ Cyler,null,null
1373,The Big Sick,42872467,7.6,86,"Pakistan-born comedian Kumail Nanjiani and grad student Emily Gardner fall in love but struggle as their cultures clash. When Emily contracts a mysterious illness, Kumail finds himself forced to face her feisty parents, his family's expectations, and his true feelings.",120 min,77946,R,2,2017,8,Comedy, Drama, Romance            ,Michael Showalter,1373,Michael Showalter, Kumail Nanjiani, Zoe Kazan, Holly Hunter,null,null
1374,Darkest Hour,56117780,7.4,75,"During the early days of World War II, the fate of Western Europe hangs on the newly-appointed British Prime Minister Winston Churchill, who must decide whether to negotiate with Adolf Hitler, or fight on against incredible odds.",125 min,75719,PG-13,1,2017,8,Biography, Drama, History            ,Joe Wright,1374,Joe Wright, Gary Oldman, Lily James, Kristin Scott Thomas,null,null
1375,The Boss Baby,175003033,6.3,50,"A suit-wearing, briefcase-carrying baby pairs up with his 7-year old brother to stop the dastardly plot of the CEO of Puppy Co.",97 min,74103,PG,4,2017,8,Animation, Comedy, Family            ,Tom McGrath,1375,Tom McGrath, Alec Baldwin, Steve Buscemi, Jimmy Kimmel,null,null
1376,Logan Lucky,27780977,7.1,78,"Two brothers attempt to pull off a heist during a NASCAR race in North Carolina.",118 min,72732,PG-13,1,2017,8,Comedy, Crime, Drama            ,Steven Soderbergh,1376,Steven Soderbergh, Channing Tatum, Adam Driver, Daniel Craig,null,null
1377,Fifty Shades Darker,114376885,4.6,33,"While Christian wrestles with his inner demons, Anastasia must confront the anger and envy of the women who came before her.",118 min,68986,R,2,2017,8,Drama, Romance            ,null,James Foley,1377,James Foley, Dakota Johnson, Jamie Dornan, Eric Johnson,null,null
1378,xXx: Return of Xander Cage,44898413,5.2,42,"Xander Cage is left for dead after an incident, though he secretly returns to action for a new, tough assignment with his handler Augustus Gibbons.",107 min,67732,PG-13,1,2017,8,Action, Adventure, Thriller            ,D.J. Caruso,1378,D.J. Caruso, Vin Diesel, Donnie Yen, Deepika Padukone,null,null
1379,Despicable Me 3,264624300,6.3,49,"Gru meets his long-lost charming, cheerful, and more successful twin brother Dru who wants to team up with him for one last criminal heist.",89 min,67618,PG,4,2017,8,Animation, Action, Adventure            ,Kyle Balda,1379,Kyle Balda, Pierre Coffin, Eric Guillon, Steve Carell, Kristen Wiig, Trey Parker
1380,Annabelle: Creation,102092201,6.6,62,"12 years after the tragic death of their little girl, a dollmaker and his wife welcome a nun and several girls from a shuttered orphanage into their home, where they soon become the target of the dollmaker's possessed creation, Annabelle.",109 min,65830,R,2,2017,8,Horror, Mystery, Thriller            ,David F. Sandberg,1380,David F. Sandberg, Anthony LaPaglia, Samara Lee, Miranda Otto,null,null
1381,Gifted,24801212,7.6,60,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",101 min,62010,PG-13,1,2017,8,Drama            ,null,null,Marc Webb,1381,Marc Webb, Chris Evans, Mckenna Grace, Lindsay Duncan,null,null
1382,The Disaster Artist,21120616,7.6,76,"When Greg Sestero, an aspiring film actor, meets the weird and mysterious Tommy Wiseau in an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true.",104 min,61777,R,2,2017,8,Biography, Comedy, Drama            ,James Franco,1382,James Franco, James Franco, Dave Franco, Ari Graynor,null,null
1383,"I, Tonya",29540414,7.6,77,"Competitive ice skater Tonya Harding rises amongst the ranks at the U.S. Figure Skating Championships, but her future in the activity is thrown into doubt when her ex-husband intervenes.",120 min,60384,R,2,2017,8,Biography, Comedy, Drama            ,Craig Gillespie,1383,Craig Gillespie, Margot Robbie, Sebastian Stan, Allison Janney,null,null
1384,Wonder,132247133,8,66,"Based on the New York Times bestseller, WONDER tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters 5th grade, attending a mainstream elementary school for the first time.",113 min,58728,PG,4,2017,8,Drama, Family            ,null,Stephen Chbosky,1384,Stephen Chbosky, Jacob Tremblay, Owen Wilson, Izabela Vidovic,null,null
1385,The Circle,20476391,5.3,43,"A woman lands a dream job at a powerful tech company called the Circle, only to uncover an agenda that will affect the lives of all of humanity.",110 min,57945,PG-13,1,2017,8,Drama, Sci-Fi, Thriller            ,James Ponsoldt,1385,James Ponsoldt, Emma Watson, Tom Hanks, John Boyega,null,null
1386,What Happened to Monday,,6.9,47,"In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.",123 min,56711,TV-MA,8,2017,8,Action, Adventure, Crime            ,Tommy Wirkola,1386,Tommy Wirkola, Noomi Rapace, Glenn Close, Willem Dafoe,null,null
1387,Okja,,7.4,75,"A young girl risks everything to prevent a powerful, multinational company from kidnapping her best friend - a fascinating beast named Okja.",120 min,56599,TV-MA,8,2017,8,Action, Adventure, Drama            ,Joon-ho Bong,1387,Joon-ho Bong, Tilda Swinton, Paul Dano, Seo-Hyun Ahn,null,null
1388,Death Note,,4.6,43,"A high school student named Light Turner discovers a mysterious notebook that has the power to kill anyone whose name is written within its pages, and launches a secret crusade to rid the world of criminals.",101 min,55811,TV-MA,8,2017,8,Adventure, Crime, Drama            ,Adam Wingard,1388,Adam Wingard, Nat Wolff, Lakeith Stanfield, Margaret Qualley,null,null
1389,The Foreigner,34393507,7.1,55,"A humble businessman with a buried past seeks justice when his daughter is killed in an act of terrorism. A cat-and-mouse conflict ensues with a government official, whose past may hold clues to the killers' identities.",113 min,55584,R,2,2017,8,Action, Crime, Drama            ,Martin Campbell,1389,Martin Campbell, Katie Leung, Jackie Chan, Rufus Jones,null,null
1390,Going in Style,45003463,6.6,50,"Desperate to pay the bills and come through for their loved ones, three lifelong pals risk it all by embarking on a daring bid to knock off the very bank that absconded with their money.",96 min,52919,PG-13,1,2017,8,Comedy, Crime            ,null,Zach Braff,1390,Zach Braff, Michael Caine, Richie Moriarty, Josh Pais,null,null
