"137","989374795090448384","RILEYDTweets","26/4/2018 05:25:07","12324","RT @BiscuitGaming: OMG!! ","2866"
"138","989374801277046784","Hashim25ay","26/4/2018 05:25:08","4188","RT @BattleRoyaleUK: ","974"
"139","989374803856551936","Gaaraotd23","26/4/2018 05:25:09","2686","RT @ChainsawGam1ng: What a successful stream! Despite #epicgames servers not letting me in for somewhere around an hour midstream, #fortnit…","625"
"140","989374835041144834","barnickelstudio","26/4/2018 05:25:17","45","Check out my latest video!  https://t.co/jDPQv6JxQK via @YouTube @YouTubeGaming @ShoutGamers @EpicGames @SGH_RTs… https://t.co/cuTQzOjieN","10"
"141","989374844448931840","zeilerr20","26/4/2018 05:25:19","12256","RT @ItsHoffy13: Runnin solos, then squads in a bit #fortnite https://t.co/VJRofDAzCB","2850"
"142","989374851910651905","zozotrocho","26/4/2018 05:25:21","926","RT @BiscuitGaming: OMG!! ","215"
"143","989374852208439297","RILEYDTweets","26/4/2018 05:25:21","12325","RT @BanaanMan123: What is happening?? #Fortnite #Meteor #Rip #TiltedTowers https://t.co/VlkDVGE5AQ","2866"
"144","989374860685176832","LuhBahWood","26/4/2018 05:25:23","2892","#SnipeCam #FortNite

https://t.co/I6iA97zwja https://t.co/y5zBwGsrpv","673"
"145","989374875533037568","DumbHeadJason","26/4/2018 05:25:26","328","#fortnite I want fortnite save the work but can’t afford it atm. Does anyone have a free code I could use for pc? If so please DM me it","76"
"146","989374881581142016","platt_logan","26/4/2018 05:25:28","115","RT @rhettmc: How many times do I have to die in #Fortnite before I’m actually dead inside?","27"
"147","989374904154886144","hyp0cr1t1cal","26/4/2018 05:25:33","2373","RT @FortniteFunny: TVs across #Fortnite are now emitting an emergency alert broadcast for a catastrophic event. ","552"
"148","989374905731907584","William27770031","26/4/2018 05:25:33","189",,"44"
"149","989374914372276224","Tom28482228","26/4/2018 05:25:35","29","RT @FortniteFrance: ","7"
"150","989374934123237377","EinsStachel","26/4/2018 05:25:40","218","RT @AdvanzeedGear: Fast #Fortnite bundle giveaway

Retweet this

follow @NoenNHR 

rt his pinned (we will check)

winner in 30 min https://…","51"
"151","989374935528280064","TestedJon418","26/4/2018 05:25:40","20","Going live in 30 min! Stop by and kick it! solo run on #fortnite for a while, followed by draft champs in #madden18… https://t.co/cS3Wk4t1wY","5"
"152","989374979337867264","JaydonBurnett","26/4/2018 05:25:51","281","RT @FortniteBTR: Dark Vanguard &amp; Deep Space Lander Giveaway!

Just Retweet This &amp; Follow Me + @InnovateGG To Win✅

Winner Soon","65"
"153","989374995695517696","Dopexlord","26/4/2018 05:25:55","5076","RT @ASAPMOB: LA - JOIN @AsapTwelvyy @ecoliseumtv FOR #FORTNITE FRIDAY | TIX: https://t.co/wUM8FLYZFQ https://t.co/Gum4XuIuOj","1180"
"154","989375010803347458","Vntoni0","26/4/2018 05:25:58","7576","RT @GameaholicMedia: When u aim at the Meteor there is a new noise now!!

Tag Your Friends!! 
@GameaholicMedia

Tilted Towers Confirmed get…","1762"
"155","989375017254375424","TheTwiterist","26/4/2018 05:26:00","789","RT @illuminatiPlaya: I am live! Playing #fortnite with @JD_Nasty @Young_Izzy_Baby #XboxOne #twitch come by and chill lurk! https://t.co/Ytu…","183"
