Book_id,Title,Author,Rating,Publish_time,Rating_count
382,The Phantom Tollbooth: A Children's Play in Two Acts,Susan Nanus,4.05,2011,85
383,The Phantom Tollbooth,Norton Juster,4.22,,9
384,A Literature Guide [To] The Phantom Tollbooth Written By Norton Juster; Illustrated By Jules Feiffer,Barbara Moross,0.00,,0
385,On Bullshit,Harry G. Frankfurt,3.55,2005,7909
386,Another Bullshit Night in Suck City,Nick Flynn,3.78,2005,8713
387,100 Bullshit Jobs...And How to Get Them,Stanley Bing,3.11,2006,137
388,The Business of Bullshit,Graham Edmonds,3.27,2006,15
389,Bullshit Artist: The 9/11 Leadership Myth,Ron Schalow,4.50,2006,4
390,Your Call Is Important to Us: The Truth About Bullshit,Laura Penny,3.42,2006,248
391,Dictionary of Bullshit,Nick  Webb,3.17,2006,28
392,"Bullets, Badges, and Bullshit",Phil T. O'Brien,0.00,2006,0
393,"Hello, Lied the Agent: And Other Bullshit You Hear as a Hollywood TV Writer",Ian Gurvitz,3.37,2006,46
394,Lincoln at Gettysburg: The Words That Remade America,Garry Wills,4.13,1993,110
395,Lincoln's Gettysburg Address in Translation,Abraham Lincoln,4.52,1972,3
396,A. Lincoln'S Gettysburg Addres,Barbara Jane Feinburg,3.00,2000,2
397,The Gettysburg Address,Abraham Lincoln,4.52,1998,4621
398,The Battle of Gettysburg and Lincoln's Gettyburg Address,Carin T. Ford,3.60,2004,5
399,Underworld,Don DeLillo,3.92,1998,1398
400,Libra,Don DeLillo,3.98,1991,10750
401,Don DeLillo's White Noise (Bloom's Modern Critical Interpretations),Harold Bloom,3.54,2002,24
402,Mao II,Don DeLillo,3.68,1992,7599
403,Americana,Don DeLillo,3.44,1989,343
404,Running Dog,Don DeLillo,3.42,1989,1208
405,Ratner's Star,Don DeLillo,3.50,1989,100
406,Cosmopolis,Don DeLillo,3.22,2004,436
407,Great Jones Street,Don DeLillo,3.47,1994,2255
408,The Names,Don DeLillo,3.65,1989,2847
409,Against the Day,Thomas Pynchon,4.11,2006,4842
410,V.,Thomas Pynchon,3.97,2005,1296
411,The Crying of Lot 49,Thomas Pynchon,3.70,1999,2080
412,Gravity's Rainbow,Thomas Pynchon,4.03,2000,742
413,Mason & Dixon,Thomas Pynchon,4.05,2004,7308
414,Vineland,Thomas Pynchon,3.67,1997,632
415,Gravity's Rainbow,Thomas Pynchon,4.03,2006,26288
416,Slow Learner: Early Stories,Thomas Pynchon,3.48,1985,311
417,Thomas Pynchon (Bloom's Modern Critical Views),Harold Bloom,3.50,2003,15
418,Been Down So Long it Looks Like Up to Me,Richard Fariña,3.81,1996,2220
419,Vintage Didion,Joan Didion,4.11,2004,360
420,The Year of Magical Thinking,Joan Didion,3.87,2005,2320
421,The White Album,Joan Didion,4.19,1990,8900
422,A Book of Common Prayer,Joan Didion,3.81,1995,2558
423,Where I Was From,Joan Didion,3.86,2004,2379
424,Slouching Towards Bethlehem,Joan Didion,4.23,1990,20342
425,Democracy,Joan Didion,3.82,1995,1772
426,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,Joan Didion,4.49,2006,1384
427,Miami,Joan Didion,3.70,1998,873
428,Play It as It Lays,Joan Didion,3.87,2005,19238
429,Amazons: An Intimate Memoir by the First Woman Ever to Play in the National Hockey League,Cleo Birdwell,3.61,1980,21
430,Amazons,Cleo Birdwell,3.61,1981,1
431,The New York Trilogy,Paul Auster,3.92,2006,36814
432,"City of Glass (The New York Trilogy, #1)",Paul Auster,3.80,1987,10748
433,The New York Trilogy: City of Glass / Ghosts / The Locked Room,Paul Auster,3.92,,300
434,"Ghosts (The New York Trilogy, #2)",Paul Auster,3.66,1987,3152
435,"The Locked Room (The New York Trilogy, #3)",Paul Auster,3.90,1986,2573
436,La trilogía de Nueva York,Paul Auster,3.92,1996,717
438,"New York Trilogy: New York Underground, Trapped, Love and Sex",Paul Hallasy,0.00,2000,0
439,"New York Dreams (Virex Trilogy, #3)",Eric Brown,3.85,2004,29
440,"New York Nights (Virex Trilogy, #1)",Eric Brown,3.51,,48
442,New York Trilogy   Whodunit?,Anne Holzapfel,0.00,,0
443,New York Blues (Virex Trilogy),Eric Brown,3.79,,2
444,Pyramids of Montauk: Explorations in Consciousness,Peter Moon,3.91,1995,64
445,"All My Tomorrows (The Orphan Trains Trilogy, #2)",Al Lacy,3.97,2003,145
446,The Brooklyn Follies,Paul Auster,3.82,2006,16333
447,Moon Palace,Paul Auster,3.99,1990,13032
448,A Tomb for Anatole: Poetry,Stéphane Mallarmé,4.44,2005,95
449,Timbuktu,Paul Auster,3.67,2000,8667
450,Neon Lit: Paul Auster's City of Glass,Paul Karasik,3.92,1994,109
451,True Tales of American Life,Paul Auster,3.87,,339
452,The Invention of Solitude: A Memoir,Paul Auster,3.81,1988,146
453,The Music of Chance,Paul Auster,3.89,1991,342
454,Travels in the Scriptorium,Paul Auster,3.22,2007,6215
455,In the Country of Last Things,Paul Auster,3.90,1988,398
456,Leviathan,Paul Auster,3.95,1993,10519
457,Auggie Wren's Christmas Story,Paul Auster,3.85,2004,1026
458,Oracle Night,Paul Auster,3.78,2003,232
459,The Random House Book of 20th Century French Poetry,Paul Auster,4.55,1984,158
460,Paul Auster's New York - Promo: Mak.of Amer,Paul Auster,3.87,1997,47
461,The Inner Life of Martin Frost,Paul Auster,3.33,2006,164
462,Disappearances,Paul Auster,3.19,1989,58
463,The Red Notebook: True Stories,Paul Auster,3.77,2002,2185
464,Collected Poems,Paul Auster,3.59,2004,11
465,Paul Auster and Postmodern Quest: On the Road to Nowhere,Chippy M.L. Den Irvine,3.00,2002,1
466,Timbuktu / Leviathan / Moon Palace,Paul Auster,4.41,2002,17
467,El libro de las ilusiones,Paul Auster,3.90,,98
468,An Art of Desire: Reading Paul Auster,Bernd Herzogenrath,3.75,1999,4
469,Paul Auster (Bloom's Modern Critical Views),Harold Bloom,3.78,2003,9
470,"The Art of Hunger: Essays, Prefaces, Interviews, The Red Notebook",Paul Auster,3.84,1997,397
471,World that is the Book: Paul Auster�s Fiction,Aliki Varvogli,3.50,2001,0
472,Why Write?,Paul Auster,3.77,,118
473,Beyond the Red Notebook,Dennis Barone,4.00,1995,9
474,Paul Auster (French Edition),F. Gavillon,4.00,,3
475,Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,3.92,2005,45655
476,The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel,Stephen Leeb,3.35,,196
477,The Collapse of Complex Societies,Joseph A. Tainter,4.12,1990,590
478,Bowling Alone: The Collapse and Revival of American Community,Robert D. Putnam,3.76,2001,4014
479,The Collapse of Evolution,Scott M. Huse,4.08,1997,56
480,Collapse of Burning Buildings: A Guide to Fireground Safety,Vincent Dunn,4.75,1988,4
481,The Collapse of the Common Good: How America's Lawsuit Culture Undermines Our Freedom,Philip K. Howard,3.81,2002,50
482,"Armageddon Averted: The Soviet Collapse, 1970-2000",Stephen Kotkin,3.71,2003,300
484,Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America,Joy Harjo,4.39,1998,229
485,The Languages of Native North America,Marianne Mithun,4.47,2009,29
487,Searching for Lost City: On the Trail of America's Native Languages,Elizabeth Seay,3.86,2003,6
488,Indian Sign Language,William Tomkins,3.68,1969,32
489,Along The Clipper Way,Francis Chichester,3.93,,24
490,Along The Clipper Way,Francis Chichester,3.93,1974,1
491,"Life And Adventures Of John Nicol, Mariner",John Nicol,3.97,,2
492,The Fantastic Inventions of Nikola Tesla,Nikola Tesla,4.03,2014,207
493,My Inventions,Nikola Tesla,4.02,2006,2015
494,Wizard: The Life and Times of Nikola Tesla: Biography of a Genius,Marc Seifer,3.76,2001,2304
495,"Colorado Springs Notes, 1899-1900",Brotherhood of Life,4.00,2001,7
496,The Lost Journals of Nikola Tesla: HAARP - Chemtrails and the Secret of Alternative 4,Tim R. Swartz,3.92,2011,29
497,Nikola Tesla: A Spark of Genius,Carol Dommermuth-Costa,3.95,1994,92
498,Tesla Papers,Nikola Tesla,4.12,2015,90
499,21st Century Mysteries: Nikola Tesla: Federal Documents and References (CD-ROM),Unknown Author 500,5.00,2006,1
500,Problem of Increasing Human Energy,Nikola Tesla,4.22,,90
501,The Tesla Rotating Magnetic Field,Thomas Commerford Martin,4.00,,1
502,Art Invention House,Michael Webb,3.62,2005,8
503,How Invention Begins: Echoes of Old Voices in the Rise of New Machines,John H. Lienhard,3.73,2006,13
504,The Invention of Peace: Reflections on War and International Order,Michael Eliot Howard,3.68,2001,73
505,The Invention of Tradition,Eric Hobsbawm,3.96,1992,712
506,The Story of Inventions,Frank Puterbaugh Bachman,3.76,1992,36
507,Amazing Leonardo da Vinci Inventions: You Can Build Yourself,Maxine Anderson,3.85,2006,80
508,The Complete Idiot's Guide to Cashing in On Your Inventions,Richard C. Levy,4.00,,5
509,The Invention of Love,Tom Stoppard,4.00,1998,1517
510,Sliding Into Home,Dori Hillestad Butler,3.88,2005,75
511,Boys of Summer,Julie Elizabeth Leto,3.77,2006,456
512,"When Johnny Came Sliding Home: The Post-Civil War Baseball Boom, 1865-1870",William J. Ryczek,4.67,2006,0
513,Sliding for Home,Frank Moher,1.00,,1
514,sliding home,Ray Holan,5.00,2005,1
515,Programming Ruby: The Pragmatic Programmers' Guide,Dave Thomas,4.06,2004,1437
516,Programming Ruby: The Pragmatic Programmer's Guide,Dave Thomas,4.06,2000,25
517,Best of Ruby Quiz Volume One,James Edward Gray II,3.42,2006,26
518,From Java to Ruby,Bruce Tate,3.12,2006,26
519,Rails Recipes,Chad Fowler,3.54,2006,268
520,Learn to Program,Chris  Pine,4.10,2006,363
521,"No Fluff, Just Stuff Anthology",Neal Ford,3.44,2006,16
522,English-Cayuga/Cayuga-English Dictionary,Frances Froman,0.00,2002,0
523,Golding's Lord of the Flies (Cliffs Notes),Maureen Kelly,3.83,2000,61
524,Lord of the Flies,William Golding,3.65,2005,304
525,Lord of the Flies,William Golding,3.65,2003,1055
526,Lord of the Flies,William Golding,3.65,1987,586
527,Cliffs Notes on Golding's Lord of the Flies,Maureen Kelly,3.83,,9
528,Lord of the Flies (SparkNotes Literature Guides),SparkNotes,3.55,2002,19
529,Lord of the Flies Activity Pack,James      Scott,0.00,,0
530,Lord of the Flies,William Golding,3.65,1999,138
531,A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War,Victor Davis Hanson,4.09,2006,1444
532,Jack: A Life Like No Other,Geoffrey Perret,3.84,2001,135
533,Like No Other,Robert Mercer-Nairne,3.33,,3
534,We Were Not Like Other People,Ephraim Sevela,4.08,,1
535,Brandy Station: A Battle Like None Other,Richard E. Crouch,3.00,,1
536,The Lovely Bones,Alice Sebold,3.78,2006,17764
537,The Lovely Bones,Alice Sebold,3.78,2003,6102
538,The Lovely Bones,Alice Sebold,3.78,2004,360
539,"Lovely in Her Bones (Elizabeth MacPherson, #2)",Sharyn McCrumb,3.80,1990,1291
542,How to Invest in Self-Storage,Scott Duffy,4.33,,5
543,USB Mass Storage: Designing and Programming Devices and Embedded Hosts,Jan Axelson,3.40,2006,3
544,Storage Area Networks For Dummies,Christopher Poelker,3.77,,30
545,Storage Network Performance Analysis,Huseyin Simitci,4.00,2003,13
546,Complete Home Storge,Barbara Braasch,3.10,2003,10
547,Taunton's Home Storage Idea Book (Taunton Home Idea Books),Joanne Kellar Bouknight,3.60,,7
548,Storage Area Network Essentials: A Complete Guide to Understanding and Implementing Sans,Richard    Barker,3.71,2001,5
549,Perfect Order: 101 Simple Storage Solutions,Elizabeth Hilliard,3.60,,5
550,Country Living Stylish Storage: Simple Ways to Contain Your Clutter,Paige Gilchrist,3.00,2002,1
551,Simple Handmade Storage: 23 Step-By-Step Weekend Projects,Philip Haxell,3.00,2004,6
552,Simple Storage Solutions,Elizabeth Hilliard,0.00,,0
553,Storage (Chic Simple) (Chic Simple Components),Jennifer Lisle,2.83,1994,6
554,Simple Handmade Storage,Philip Haxell,3.67,,3
555,"The Modern Gentleman: A Guide to Essential Manners, Savvy and Vice",Phineas Mollod,3.79,2002,353
556,The Chap Manifesto: Revolutionary Etiquette for the Modern Gentleman,Gustav Temple,3.99,2001,72
557,The Compleat Gentleman: The Modern Man's Guide to Chivalry,Brad Miner,3.52,2004,137
558,The Last Gentleman (Modern Library),Walker Percy,3.89,1998,29
559,The Compleat Gentleman: The Modern Man's Guide to Chivalry (Audiofy Digital Audiobook Chips),Brad Miner,3.52,,1
560,The Compleat Gentleman: The Modern Man's Guide to Chivalry,Brad Miner,3.52,2004,2
561,The Word of a Gentleman: Meditations for Modern Man,Richard C. Halverson,3.00,1983,1
562,"The Colored Gentleman, a Product of Modern Civilization",Dennis Imbert,0.00,,0
563,CSS Mastery: Advanced Web Standards Solutions,Andy Budd,4.12,2006,905
564,Head First HTML with CSS & XHTML,Elisabeth Robson,4.13,2005,1179
565,The Zen of CSS Design: Visual Enlightenment for the Web,Dave Shea,3.98,2005,731
566,Stylin' with CSS: A Designer's Guide,Charles Wyke-Smith,3.76,2005,109
567,CSS Pocket Reference,Eric A. Meyer,3.90,2004,232
568,The CSS Anthology,Rachel Andrew,3.86,2004,38
569,HTML Utopia,Rachel Andrew,3.26,2006,43
570,"HTML, XHTML, and CSS (Visual Quickstart Guide)",Elizabeth Castro,3.79,2006,525
571,Eric Meyer on CSS: Mastering the Language of Web Design with Cascading Style Sheets,Eric A. Meyer,4.13,2002,267
572,"1,000 Places to See in the U.S.A. & Canada Before You Die",Patricia Schultz,4.04,,313
573,1000 Cornish Place Names (Tor Mark Paperbacks),Jolyan Holmes,0.00,,0
574,1000 Cornish Place Names Explained,Julyan Holmes,0.00,,0
575,Michelin's Charming Places to Stay in France 2003: 1000 Hotels & Guesthouses for Less Than 80 Euros,Michelin,3.17,2003,0
576,1000 Record Covers,Michael Ochs,3.81,2005,248
578,Paul Huf: record covers,Unknown Author 579,0.00,1999,0
579,Virgin All-time Top 1000 Albums,Colin Larkin,3.58,,4
580,Top 1000 Albums of All Time,Colin Larkin,3.33,,3
581,100 Albums That Changed Music: And 500 Songs You Need to Hear,Sean Egan,3.57,2006,0
582,1000 Families,Uwe Ommer,4.13,2002,11
583,"1000 Questions, 1000 Réponses",Alain Grée,4.00,,1
584,Words of Life: A Religious and Inspirational Album Containing Over 1000 Quotat,Charles L. Wallis,0.00,,0
585,The Art of Rock: Posters from Presley to Punk,Paul Grushkin,4.46,1999,82
586,Art of Modern Rock: The Poster Explosion,Paul Grushkin,4.11,2004,1145
587,Ambiguous Images: Gender and Rock Art,Kelley Hays-Gilpin,3.90,2003,7
588,Roadside Guide to Indian Ruins & Rock Art of the Southwest,Gordon Sullivan,4.12,2005,8
589,A Field Guide to Rock Art Symbols of the Greater Southwest,Alex Patterson,4.12,1992,50
590,Guide to Rock Art of the Utah Region: Sites with Public Access,Dennis Slifer,3.90,2000,10
591,The Rock Art of Texas Indians,William W. Newcomb,4.00,1996,8
592,Rock Art Savvy: The Responsible Visitor's Guide to Public Sites of the Southwest,Ronald D. Sanders,3.50,,2
593,The Archaeology of Rock-Art,Christopher Chippindale,4.27,1999,11
594,African Rock Art: Paintings and Engravings on Stone,David Coulson,5.00,2001,3
595,Flash to the Core: An Interactive Sketchbook by Joshua Davis,Joshua Davis,4.19,2002,27
597,Killing Yourself to Live: 85% of a True Story,Chuck Klosterman,3.85,2006,23763
598,Killing Yourself To Live,Chuck Klosterman,3.85,,25
599,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",Chuck Klosterman,3.75,2004,57871
600,"Sex, Drugs and DNA: Science's Taboos Confronted",Michael Stebbins,3.65,2006,109
601,"Sex, Drugs & Economics: An Unconventional Introduction to Economics",Diane Coyle,3.53,2004,82
602,"Sex, Drugs, Rock and Roll",Eric Bogosian,3.85,2008,264
603,"Sex, Drugs, Gambling, and Chocolate: A Workbook for Overcoming Addictions",A. Thomas Horvath,3.96,2003,26
604,"Reefer Madness: Sex, Drugs, and Cheap Labor in the American Black Market",Eric Schlosser,3.77,,124
605,"Life and Def: Sex, Drugs, Money, + God",Russell Simmons,3.83,2002,317
606,The Vice Guide to Sex and Drugs and Rock and Roll,Suroosh Alvi,4.05,2003,537
607,Corporate Vices: What's Gone Wrong with Business?,Charles Cohen,2.25,2002,4
608,Grand Theft Auto: Vice City Official Strategy Guide (Bradygames Signature Guides),Tim Bogenn,4.12,,40
609,Grand Theft Auto: Vice City Official Strategy Guide for PC,Tim Bogenn,4.12,2003,3
610,Grand Theft Auto: Vice City Stories Official Strategy Guide,Brady Games,4.47,2006,15
611,The Faking of the Vice-President: A Guide to Becoming a Superfluous Leader,Rich Mintzer,0.00,1992,0
612,"An ABC of Vice: An Insatiable Women's Guide, Alphabetized",Nicole Hollander,4.60,2003,10
613,On Moral Character: A Practical Guide to Aristotle's Virtues and Vices,Jody Palmour,0.00,,0
614,Decadent health: A survival guide for elegant people with vice,Mark David Baer,0.00,,0
615,The Vice-Busting Diet: A 12-Week Plan to Break Your Worst Food Habits and Change Your Life Forever,Julia Griggs Havey,3.29,,27
616,Vice & Virtue in Everyday Life: Introductory Readings in Ethics,Christina Hoff Sommers,3.78,2006,48
617,Vice Cream: Over 70 Sinfully Delicious Dairy-Free Delights,Jeff Rogers,3.84,2004,97
618,Vice Dos and Don'ts: 10 Years of VICE Magazine's Street Fashion Critiques,Suroosh Alvi,4.19,,616
619,"Vice (V, #8)",Jane Feather,3.49,1996,443
620,"Small Vices (Spenser, #24)",Robert B. Parker,3.98,1998,3776
621,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,David Bach,3.91,2005,11126
622,The Automatic Millionaire Homeowner: A Powerful Plan to Finish Rich in Real Estate,David Bach,3.83,2006,1090
623,The Automatic Millionaire Workbook: A Personalized Plan to Live and Finish Rich. . . Automatically,David Bach,3.72,2005,86
624,The Automatic Millionaire Homeowner,David Bach,3.83,,7
625,The Automatic Millionaire: A Powerful One Step Plan To Live And Finish Rich,David Bach,3.91,,1
626,The Automatic Millionaire Home Study Course,David Bach,4.40,,10
627,The Automatic Millionaire Workbook,David Bach,3.72,2005,3
628,The Automatic Millionaire,David Bach,3.91,,1
629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Robert M. Pirsig,3.76,2006,147297
630,The Mouse and the Motorcycle (Read-Aloud Edition),Beverly Cleary,3.91,2006,4
631,The Essential Guide to Motorcycle Maintenance,Mark Zimmerman,3.85,2004,103
632,The Motorcycle Diaries: Notes on a Latin American Journey,Ernesto Che Guevara,3.79,,511
633,The Complete Idiot's Guide to Motorcycles,Darwin Holmstrom,3.67,2005,7
634,Motorcycle Owner's Manual,Hugo  Wilson,3.69,1997,45
635,Motorcycle Journeys Through the Southwest,Martin C. Berke,4.50,,2
636,How to Paint Your Motorcycle,JoAnn Bortles,4.00,2005,4
637,How to Restore Your Motorcycle,Mark Zimmerman,3.69,2000,16
638,Motorcycle Journeys Through The Appalachians - 2nd Edition (Motorcycle Journeys),Dale Coyner,3.12,,8
639,Once Upon a Cool Motorcycle Dude,Kevin O'Malley,4.10,2005,1578
640,"Life Is a Road, the Soul Is a Motorcycle",Daniel B. Meyer,3.67,2003,18
641,Motorcycle Touring: Everything You Need to Know,Gregory W. Frazier,3.43,2005,21
642,Guidebook to Zen and the Art of Motorcycle Maintenance,Ronald L. DiSanto,3.70,1990,263
643,Motorcycle Basics Techbook,John Harold Haynes,3.90,2002,31
644,"How to Ride a Motorcycle: A Rider's Guide to Strategy, Safety, and Skill Development",Pat Hahn,3.55,2005,11
645,Motorcycle Camping Made Easy,Bob Woofter,3.52,2002,17
646,Motorcycle Journeys Through New England,Marty Berke,4.14,2003,7
647,No Logo,Naomi Klein,3.87,,20022
648,Dos Logos,Robert Klanten,3.97,,105
649,Logo Design Workbook: A Hands-On Guide to Creating Logos,Sean Adams,3.86,2006,223
650,"LOGO Lounge: 2,000 International Identities by Leading Designers",Catharine M. Fishel,3.97,2004,25
651,Letterhead and Logo Design 9,Mine Design,4.17,2005,30
652,Los Logos: A Selected LOGO Collection,Nicholas Bourquin,3.93,2002,96
653,The Big Book of Logos 3,David E. Carter,4.10,2004,10
654,Great Short Works,Leo Tolstoy,4.30,2004,2086
655,The Death of Ivan Ilych And Other Stories,Leo Tolstoy,4.09,2003,6566
656,War and Peace,Leo Tolstoy,4.11,1998,181649
657,Tolstoy Lied: A Love Story,Rachel Kadish,3.40,2006,65
658,The Kingdom of God Is Within You,Leo Tolstoy,4.13,2006,2084
659,Walk in the Light & Twenty-Three Tales,Leo Tolstoy,4.14,2003,254
660,The Poet of Tolstoy Park,Sonny Brewer,3.89,,25
661,"Hunters Of Dune (Dune Chronicles, #7)",Brian Herbert,3.63,2006,61
662,Atlas Shrugged,Ayn Rand,3.68,1999,295582
663,For the New Intellectual: The Philosophy of Ayn Rand,Ayn Rand,3.68,1963,2561
664,The Fountainhead,Ayn Rand,3.85,2005,1808
665,The Virtue of Selfishness: A New Concept of Egoism,Ayn Rand,3.48,1964,10594
666,Ayn Rand Answers: The Best of Her Q & A,Robert Mayhew,4.18,2005,537
667,Anthem,Ayn Rand,3.62,1999,100110
668,We the Living,Ayn Rand,3.89,1996,21680
669,Capitalism: The Unknown Ideal,Ayn Rand,3.88,1986,3250
670,Letters of Ayn Rand,Ayn Rand,3.97,1997,16
671,"Philosophy, Who Needs It / Ayn Rand: In",Ayn Rand,3.87,1988,18
672,Sailing for Dummies,J.J. Isler,3.85,2006,112
673,The Complete Sailor: Learning the Art of Sailing,David Seidman,4.27,1995,125
674,Sailing Fundamentals,Gary Jobson,3.88,2005,147
675,Sailing from Byzantium: How a Lost Empire Shaped the World,Colin  Wells,3.85,2006,528
676,Sailing Alone Around the Room: New and Selected Poems,Billy Collins,4.23,2002,11475
677,Learning to Sail: The Annapolis Sailing School Guide for Youlearning to Sail: The Annapolis Sailing School Guide for Young Sailors of All Ages Ng Sailors of All Ages,Diane Goodman,4.03,1994,35
678,The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories,Christopher Caswell,3.70,,45
679,"Sailing Smart: Winning Techniques, Tactics, And Strategies",Buddy Melges,4.15,1987,25
680,The Handbook Of Sailing,Bob Bond,3.94,1992,60
681,"Natural Cures ""They"" Don't Want You to Know about",Kevin Trudeau,3.07,2004,1516
682,More Natural Cures Revealed,Kevin Trudeau,3.38,,344
683,Natural Capitalism,Paul Hawken,4.00,2000,1413
684,Biology: A Guide to the Natural World,David Krogh,3.05,2005,0
685,The Natural,Bernard Malamud,3.63,2003,8053
686,"Natural Speaker, The (5th Edition) (MySpeechKit Series)",Randy Fujishin,3.41,,8
687,"Natural Hormone Balance for Women: Look Younger, Feel Stronger, and Live Life with Exuberance",Uzzi Reiss,4.06,2002,104
688,Natural Resource Conservation: Management for a Sustainable Future,Daniel D. Chiras,3.30,2004,5
689,Natural Disasters [with Online Learning Center Access Code],Patrick L. Abbott,3.51,,1
690,The End of Print,David Carson,4.04,1995,33
691,"Trek David Carson, Recent Werk",David Carson,4.23,2004,53
692,David Carson 2ndsight,Lewis Blackwell,4.06,1997,2
693,The Book of Probes,Marshall McLuhan,4.11,2003,42
694,Fotografiks - David Carson,David Carson,3.91,,32
695,Crossing into Medicine Country: A Journey in Native American Healing,David    Carson,3.49,,5
